Date,Open,High,Low,Close,Volume
2018-04-20,262.74,263.48,261.28,263.37,107066959
2018-04-23,264.07,264.93,263.27,264.19,102611300
2018-04-24,262.04,263.88,260.98,262.06,171097558
2018-04-25,259.03,259.63,257.82,259.22,117956183
2018-04-26,263.61,263.83,263.16,263.34,130869199
2018-04-27,261.64,261.76,261.14,261.31,68794950
2018-04-30,264.03,265.75,262.89,264.54,87365371
2018-05-01,263.95,265.54,263.37,264.06,130717159
2018-05-02,268.81,269.11,268.02,268.2,86358123
2018-05-03,262.4,263.53,261.19,262.86,70472979
2018-05-04,261.35,263.49,260.44,262.07,64386124
2018-05-07,261.46,262.43,260.53,262.03,69161144
2018-05-08,265.38,266.9,261.61,264.46,75121392
2018-05-09,263.94,264.63,263.49,264.18,43213080
2018-05-10,261.64,262.03,260.98,261.96,72673841
2018-05-11,264.43,264.67,263.29,264.51,57930375
2018-05-14,266.03,266.77,264.69,266.27,36643976
2018-05-15,267.52,268.07,267.23,267.78,88311093
2018-05-16,270.41,271.3,269.47,270.21,84176984
2018-05-17,264.96,265.46,264.86,265.01,82125428
2018-05-18,267.64,268.3,267.02,267.18,127088119
2018-05-21,265.98,268.09,264.29,264.84,33251734
2018-05-22,264.89,265.89,262.16,263.95,60217768
2018-05-23,261.82,263.03,259.16,262.07,73882598
2018-05-24,268.31,269.13,267.31,267.38,105444635
2018-05-25,269.13,270.34,268.79,269.3,174088349
2018-05-28,272.97,273.14,272.01,272.53,78090293
2018-05-29,272.76,273.53,271.39,272.08,64817004
2018-05-30,272.62,273.4,270.43,272.6,36104044
2018-05-31,275.82,276.69,274.05,275.53,65908544
2018-06-01,272.37,273.66,270.75,273.27,88943609
2018-06-04,280.97,281.79,279.0,281.11,110294901
2018-06-05,282.48,283.18,281.52,282.08,32862995
2018-06-06,281.77,282.36,280.83,282.21,65186204
2018-06-07,284.77,285.56,283.9,285.32,93388833
2018-06-08,285.38,286.77,284.27,285.66,42548256
2018-06-11,280.05,282.0,279.8,281.57,93457940
2018-06-12,280.32,280.77,279.16,280.57,85435085
2018-06-13,277.65,278.2,276.26,277.47,83360494
2018-06-14,281.27,282.59,278.76,280.45,58691497
2018-06-15,280.38,280.42,279.63,280.0,72093413
2018-06-18,272.86,273.55,270.64,272.36,73604214
2018-06-19,267.44,267.76,265.67,266.95,69305899
2018-06-20,267.68,269.93,266.47,267.28,85523104
2018-06-21,265.87,267.12,265.01,265.85,75453199
2018-06-22,265.33,266.32,264.61,265.18,114710192
2018-06-25,258.57,259.0,258.07,258.38,98419410
2018-06-26,255.57,256.16,253.66,255.24,78508862
2018-06-27,257.89,259.81,257.87,259.07,73673993
2018-06-28,259.12,259.39,258.25,258.48,86538727
2018-06-29,256.26,257.22,256.03,256.85,56513487
2018-07-02,261.77,262.45,260.93,261.59,56047188
2018-07-03,259.3,260.11,258.71,259.04,124296178
2018-07-04,259.94,259.95,258.17,259.79,68361932
2018-07-05,260.88,261.26,259.51,260.09,79936057
2018-07-06,256.9,258.2,256.8,257.47,79357763
2018-07-09,256.06,256.53,255.77,256.23,62945071
2018-07-10,258.88,260.29,258.71,259.86,115012582
2018-07-11,261.68,262.89,259.75,260.74,30190740
2018-07-12,260.04,261.47,258.64,260.47,100436447
2018-07-13,264.21,264.9,262.8,264.33,63989284
2018-07-16,260.64,261.88,259.73,261.17,70340262
2018-07-17,261.88,262.01,259.25,261.57,46150522
2018-07-18,257.21,257.38,256.55,257.35,67772683
2018-07-19,257.06,257.29,256.1,256.87,65949855
2018-07-20,260.68,261.22,260.62,261.18,42545170
2018-07-23,265.85,267.53,265.37,265.57,63209061
2018-07-24,268.69,269.34,267.36,269.24,84542362
2018-07-25,268.69,268.93,267.74,268.92,63789949
2018-07-26,268.5,268.55,268.31,268.4,85635024
2018-07-27,269.1,271.01,268.47,269.93,127484587
2018-07-30,265.6,266.42,264.24,265.38,76891097
2018-07-31,265.08,266.74,264.54,265.53,60715761
2018-08-01,265.63,266.39,264.63,266.21,82435156
2018-08-02,265.89,266.57,264.89,265.41,87758047
2018-08-03,263.69,263.8,262.5,263.09,35270381
2018-08-06,263.25,265.28,262.1,262.4,75190954
2018-08-07,260.19,260.53,258.89,259.75,93230275
2018-08-08,259.44,261.39,259.34,259.95,50048980
2018-08-09,261.65,261.78,259.55,261.23,130551247
2018-08-10,262.51,263.06,261.85,262.63,78815423
2018-08-13,260.14,261.63,258.49,259.8,108848828
2018-08-14,257.43,257.94,257.23,257.51,68971126
2018-08-15,256.97,257.12,256.39,256.44,85615731
2018-08-16,254.3,254.76,253.31,253.68,78533483
2018-08-17,252.47,253.44,251.56,252.75,44176444
2018-08-20,247.58,247.76,247.55,247.68,113014050
2018-08-21,245.69,246.3,244.44,246.25,46476435
2018-08-22,246.77,247.05,245.88,246.32,50101763
2018-08-23,246.3,246.43,245.19,246.34,29695908
2018-08-24,247.34,247.9,246.32,246.69,127523301
2018-08-27,250.07,250.29,249.28,249.4,70515993
2018-08-28,249.14,249.85,248.72,249.48,60922773
2018-08-29,249.02,249.39,247.3,248.27,66376493
2018-08-30,250.9,251.25,250.19,250.21,135796970
2018-08-31,252.04,252.89,250.6,251.63,95975203
2018-09-03,253.37,254.47,251.88,252.59,91830891
2018-09-04,253.84,254.61,253.44,253.53,124336095
2018-09-05,254.16,254.97,252.97,254.61,52896330
2018-09-06,256.23,256.54,255.46,255.88,62301751
2018-09-07,256.46,257.24,256.45,256.48,53193837
2018-09-10,254.44,254.91,252.59,253.6,77632543
2018-09-11,255.34,256.0,253.93,254.92,83778744
2018-09-12,260.04,261.77,259.81,260.31,69035432
2018-09-13,261.55,262.55,260.58,262.21,80418135
2018-09-14,261.98,262.99,260.76,261.37,121570133
2018-09-17,263.63,264.7,263.04,263.95,89327742
2018-09-18,266.96,268.2,266.45,266.56,183252376
2018-09-19,272.41,272.99,271.06,272.44,71899559
2018-09-20,266.48,268.02,265.87,267.29,98170081
2018-09-21,267.54,268.14,265.94,266.49,126271138
2018-09-24,264.82,266.88,264.47,265.17,45776792
2018-09-25,264.8,264.82,264.48,264.57,62095128
2018-09-26,261.18,261.76,260.33,261.33,81875665
2018-09-27,269.54,270.93,269.28,269.79,82358098
2018-09-28,275.15,276.16,273.88,274.11,120721384
2018-10-01,274.53,276.51,273.62,274.92,99440032
2018-10-02,272.04,274.23,271.02,272.36,53118363
2018-10-03,272.04,272.93,270.4,272.12,105567020
2018-10-04,267.19,267.3,265.99,266.61,111788007
2018-10-05,261.0,261.09,258.86,259.93,64504350
2018-10-08,260.13,261.77,258.84,259.58,222608171
2018-10-09,257.69,257.71,256.19,257.01,83745226
2018-10-10,253.41,254.5,251.75,253.75,86163714
2018-10-11,252.4,253.16,251.8,252.57,70903354
2018-10-12,255.35,256.64,254.59,254.78,47592779
2018-10-15,254.59,255.84,252.47,254.45,61514886
2018-10-16,253.25,253.83,251.32,253.02,67967977
2018-10-17,254.27,255.42,253.12,253.46,73549914
2018-10-18,248.77,249.91,248.54,249.14,58847378
2018-10-19,249.17,249.74,248.7,249.51,43039411
2018-10-22,249.88,250.03,248.51,248.89,113317483
2018-10-23,249.32,251.2,248.58,248.94,100953284
2018-10-24,250.45,251.19,249.84,250.81,51274918
2018-10-25,251.09,251.4,250.82,251.31,101349193
2018-10-26,250.35,250.71,250.11,250.36,100405580
2018-10-29,250.02,250.1,249.28,249.71,110968801
2018-10-30,250.06,251.35,249.99,250.42,83589481
2018-10-31,255.31,256.09,253.95,255.72,100950571
2018-11-01,251.83,253.44,251.25,252.31,70857719
2018-11-02,255.03,255.15,253.92,254.67,67450244
2018-11-05,251.48,252.63,250.66,252.12,45304487
2018-11-06,250.38,250.97,250.15,250.47,112823857
2018-11-07,251.25,251.68,249.85,251.34,97695990
2018-11-08,255.2,256.15,253.36,254.74,60297479
2018-11-09,253.61,254.8,253.22,253.33,53277900
2018-11-12,252.84,253.42,252.57,252.6,117078906
2018-11-13,255.71,255.92,255.06,255.61,43312712
2018-11-14,252.31,252.57,251.08,252.21,46933785
2018-11-15,259.83,259.97,259.03,259.35,132932658
2018-11-16,259.08,259.45,257.83,259.44,110737003
2018-11-19,258.0,259.79,257.59,258.54,97340370
2018-11-20,262.35,264.13,261.16,263.3,91266633
2018-11-21,261.07,262.28,259.18,260.23,101467036
2018-11-22,258.94,259.99,257.49,258.32,69847716
2018-11-23,256.91,258.04,255.99,256.65,106815834
2018-11-26,254.86,255.13,254.18,254.8,81856185
2018-11-27,253.8,255.82,253.05,254.53,106077821
2018-11-28,253.17,254.68,251.61,252.45,53961631
2018-11-29,255.58,256.45,254.34,256.01,269850937
2018-11-30,258.44,259.19,258.15,258.39,70614115
2018-12-03,259.28,259.33,257.74,258.59,59886602
2018-12-04,260.09,260.15,258.81,259.88,93122873
2018-12-05,260.03,260.77,259.72,260.51,66223098
2018-12-06,255.82,256.78,255.37,255.77,53375103
2018-12-07,254.17,255.4,253.53,254.34,102422459
2018-12-10,255.75,257.49,254.23,256.05,153121328
2018-12-11,251.37,252.35,250.97,251.01,55572563
2018-12-12,254.09,255.73,253.3,254.77,79296176
2018-12-13,252.08,253.59,251.42,251.99,79884733
2018-12-14,253.65,254.94,252.55,252.63,121079587
2018-12-17,250.22,250.64,249.3,249.82,71941574
2018-12-18,249.22,249.76,248.5,249.69,100950670
2018-12-19,251.54,252.13,251.06,251.09,106001850
2018-12-20,253.18,253.75,252.4,252.88,91642967
2018-12-21,253.52,254.26,252.95,253.37,77592962
2018-12-24,251.8,251.95,250.81,251.36,84789804
2018-12-25,250.5,250.56,249.12,250.08,126174993
2018-12-26,252.13,252.89,250.86,251.53,78775748
2018-12-27,252.82,253.12,251.8,252.74,111326108
2018-12-28,254.11,254.12,253.29,253.3,101132458
2018-12-31,250.89,251.88,249.44,250.93,44831238
2019-01-01,252.1,253.09,251.17,252.07,94383478
2019-01-02,250.93,252.19,250.86,251.08,79447396
2019-01-03,246.25,247.6,246.14,246.55,101202858
2019-01-04,245.42,247.23,245.17,245.21,48747383
2019-01-07,249.27,250.76,248.25,248.98,133536731
2019-01-08,247.37,247.82,247.05,247.35,68066075
2019-01-09,250.34,250.82,249.31,250.36,61416760
2019-01-10,251.42,252.0,250.95,251.08,85910796
2019-01-11,251.41,252.33,251.37,252.27,68424902
2019-01-14,252.95,253.26,252.04,253.1,122844950
2019-01-15,252.58,252.9,250.41,252.85,112991751
2019-01-16,258.04,258.07,257.02,257.92,80315008
2019-01-17,253.44,254.86,252.73,254.32,122811969
2019-01-18,250.92,251.37,250.29,250.59,69525173
2019-01-21,250.29,252.07,249.72,250.83,82822971
2019-01-22,252.94,254.15,251.18,252.44,39363948
2019-01-23,252.61,253.19,251.0,251.46,77742050
2019-01-24,249.0,249.65,248.66,248.86,73268653
2019-01-25,250.58,250.77,248.24,250.05,87337845
2019-01-28,249.75,249.83,248.5,249.48,108553699
2019-01-29,252.36,252.47,252.11,252.22,65722839
2019-01-30,253.55,255.08,253.4,254.5,120860294
2019-01-31,254.48,254.95,253.97,254.56,47914104
2019-02-01,254.66,255.26,253.58,254.27,88834163
2019-02-04,250.8,251.7,249.74,251.38,60653642
2019-02-05,252.37,253.32,251.17,252.56,56447186
2019-02-06,248.44,249.27,248.26,249.07,70900453
2019-02-07,247.75,247.89,246.27,246.9,64747046
2019-02-08,240.36,241.33,239.36,240.8,44971607
2019-02-11,243.45,243.53,243.06,243.08,66175269
2019-02-12,240.85,242.03,239.36,240.71,75503090
2019-02-13,238.44,240.45,237.99,238.5,138457174
2019-02-14,237.3,238.09,236.24,237.48,54772458
2019-02-15,240.49,242.88,239.15,240.65,69420966
2019-02-18,242.02,242.69,241.43,241.72,101066567
2019-02-19,242.59,243.0,241.8,241.83,72162706
2019-02-20,243.28,244.71,242.89,243.62,64297993
2019-02-21,244.9,245.76,244.9,245.55,99611872
2019-02-22,242.64,244.79,241.91,243.34,88925594
2019-02-25,245.38,246.01,244.41,244.41,69744050
2019-02-26,247.87,248.31,247.22,247.54,42562725
2019-02-27,245.74,245.91,244.68,244.93,83696912
2019-02-28,248.39,249.24,247.54,247.62,98415965
2019-03-01,247.31,248.19,246.46,247.79,117544125
2019-03-04,244.91,245.04,243.72,243.95,39327294
2019-03-05,242.46,242.81,240.25,242.23,101056532
2019-03-06,242.09,243.51,241.47,243.04,64074131
2019-03-07,247.76,248.49,246.37,247.39,84555924
2019-03-08,248.33,249.42,246.11,247.39,64811473
2019-03-11,245.72,246.61,245.03,246.18,70033605
2019-03-12,248.33,250.64,247.98,248.97,49834790
2019-03-13,250.89,251.27,248.58,249.66,57397596
2019-03-14,249.64,251.31,248.36,249.15,73442879
2019-03-15,248.97,249.01,248.54,249.01,61667464
2019-03-18,251.15,252.35,250.29,250.85,83566532
2019-03-19,249.73,250.73,249.7,250.34,39031184
2019-03-20,250.11,251.4,248.05,249.69,57431160
2019-03-21,249.03,249.58,247.31,248.82,63292638
2019-03-22,250.89,252.11,250.0,250.54,59240102
2019-03-25,246.88,247.71,245.51,247.39,64954832
2019-03-26,249.38,250.08,248.68,249.41,55868600
2019-03-27,248.08,248.94,247.76,248.69,99679870
2019-03-28,252.4,253.34,249.83,251.36,89014773
2019-03-29,251.65,251.83,251.26,251.29,66696031
2019-04-01,247.84,248.94,247.47,247.97,66117043
2019-04-02,250.41,251.37,248.89,251.26,51379157
2019-04-03,253.2,253.81,252.74,252.92,75636441
2019-04-04,253.89,254.47,253.13,254.23,50933550
2019-04-05,252.38,253.74,251.87,252.64,64989831
2019-04-08,255.95,257.31,255.79,256.45,57097806
2019-04-09,254.77,255.6,254.15,255.24,81318276
2019-04-10,259.69,260.45,258.97,259.78,57783943
2019-04-11,260.47,261.2,258.39,260.27,64561776
2019-04-12,265.52,266.78,264.64,264.75,84032296
2019-04-15,262.04,263.66,261.23,262.57,92504618
2019-04-16,258.94,260.12,257.88,258.32,79264135
2019-04-17,256.6,256.74,255.41,255.79,59863009
2019-04-18,255.31,257.38,254.98,255.12,110554964
2019-04-19,253.95,254.72,252.39,253.57,65781820
2019-04-22,252.78,252.95,252.39,252.76,81441797
2019-04-23,253.4,253.74,252.49,253.73,69752782
2019-04-24,254.13,254.78,252.95,254.41,114918820
2019-04-25,255.57,255.96,255.55,255.65,95062003
2019-04-26,255.53,256.18,254.81,255.23,61043774
2019-04-29,258.09,258.53,256.73,257.45,65969388
2019-04-30,261.26,262.26,258.97,260.77,132743870
2019-05-01,259.21,259.28,258.04,258.44,78272035
2019-05-02,262.06,262.17,261.71,262.08,35530762
2019-05-03,259.98,261.35,258.75,259.83,76129142
2019-05-06,264.6,265.72,263.32,264.78,79145817
2019-05-07,265.16,265.82,264.56,265.76,50068645
2019-05-08,265.05,266.64,264.35,264.8,82350314
2019-05-09,263.59,266.0,262.82,263.91,95186754
2019-05-10,260.75,261.35,259.95,261.21,69642337
2019-05-13,262.33,262.66,262.04,262.65,67505416
2019-05-14,263.95,264.97,263.06,263.17,75271650
2019-05-15,268.43,268.6,267.87,268.01,66092813
2019-05-16,265.91,266.5,264.61,265.88,100339630
2019-05-17,271.68,272.42,270.16,272.29,98715095
2019-05-20,274.78,275.25,274.02,274.07,48458312
2019-05-21,274.49,274.55,273.29,273.84,98748412
2019-05-22,272.28,273.19,272.01,272.49,93992989
2019-05-23,279.1,280.34,277.64,279.28,39127854
2019-05-24,281.38,281.9,280.06,281.38,44368925
2019-05-27,285.53,286.78,284.41,284.74,84849198
2019-05-28,290.59,291.99,289.68,289.96,83032887
2019-05-29,291.7,291.72,289.95,291.11,121013967
2019-05-30,291.01,292.18,290.98,292.12,104775036
2019-05-31,295.52,297.07,294.3,294.33,113212231
2019-06-03,295.66,296.39,294.22,295.97,74031778
2019-06-04,298.49,298.9,297.82,298.23,68725953
2019-06-05,295.87,296.36,295.52,296.22,73577038
2019-06-06,292.57,293.25,291.9,292.66,87712883
2019-06-07,292.69,295.04,291.7,293.3,123826954
2019-06-10,292.42,294.11,292.25,293.23,75470312
2019-06-11,290.05,292.19,289.62,289.62,87656446
2019-06-12,287.36,288.51,286.98,287.44,83525825
2019-06-13,288.69,289.49,286.38,288.83,65684009
2019-06-14,288.16,289.0,287.51,288.49,85329291
2019-06-17,287.76,288.45,287.46,287.5,59561027
2019-06-18,287.64,287.95,285.94,287.27,94961171
2019-06-19,287.81,288.59,286.59,288.08,82282486
2019-06-20,285.61,288.69,284.74,285.0,88700596
2019-06-21,288.83,289.9,287.5,288.92,114204172
2019-06-24,287.31,288.23,287.27,287.42,82455484
2019-06-25,283.85,284.36,282.93,283.65,124722906
2019-06-26,274.79,275.9,274.52,274.97,97835996
2019-06-27,282.8,283.88,282.43,282.83,93770273
2019-06-28,279.07,280.91,278.25,279.36,71689445
2019-07-01,280.55,281.12,279.33,280.75,60620407
2019-07-02,278.96,280.32,277.07,278.42,75457144
2019-07-03,274.12,274.78,273.55,273.97,78022782
2019-07-04,274.1,274.96,272.78,274.5,84929104
2019-07-05,277.45,278.22,276.47,276.82,96183004
2019-07-08,279.76,280.97,279.21,279.25,75045238
2019-07-09,277.06,277.52,276.2,276.77,128164188
2019-07-10,276.18,276.49,275.75,275.85,64056390
2019-07-11,279.82,281.2,279.65,280.43,89756057
2019-07-12,280.26,281.22,278.97,279.09,108891172
2019-07-15,282.68,283.2,281.91,282.17,47133152
2019-07-16,281.67,282.47,280.81,281.71,73085227
2019-07-17,282.71,283.75,281.41,283.31,75175647
2019-07-18,283.8,284.88,282.76,282.8,126444382
2019-07-19,287.94,290.61,286.86,288.15,94717132
2019-07-22,282.44,282.76,281.39,282.28,93055114
2019-07-23,283.26,283.96,282.98,283.59,65223766
2019-07-24,287.65,288.38,286.5,287.02,176897099
2019-07-25,287.15,287.99,286.71,287.58,50737630
2019-07-26,289.41,291.15,287.74,289.45,106614586
2019-07-29,295.66,295.83,295.28,295.58,41405385
2019-07-30,292.83,294.55,291.65,293.15,56267945
2019-07-31,294.45,295.75,294.03,295.58,100256656
2019-08-01,294.95,295.44,294.58,294.99,85566620
2019-08-02,293.2,294.18,292.29,293.52,67135844
2019-08-05,294.66,296.21,294.27,294.87,87279307
2019-08-06,299.7,301.37,298.2,300.44,61286777
2019-08-07,301.9,303.44,301.18,302.61,53797401
2019-08-08,304.76,306.03,304.62,305.62,97640480
2019-08-09,302.08,302.65,301.63,301.7,106554526
2019-08-12,296.23,297.3,295.27,296.48,27949440
2019-08-13,298.81,299.46,296.41,297.38,111802869
2019-08-14,300.67,300.95,299.96,300.68,56520100
2019-08-15,302.14,302.67,300.95,302.01,66181282
2019-08-16,308.26,308.33,306.15,307.19,79734788
2019-08-19,301.7,303.42,301.51,302.8,92694676
2019-08-20,304.08,305.48,303.18,303.86,82137968
2019-08-21,300.52,300.58,298.13,299.43,179393142
2019-08-22,295.8,296.99,293.54,295.74,81939935
2019-08-23,297.62,298.32,295.76,296.72,61077910
2019-08-26,298.27,300.28,297.35,299.31,70400539
2019-08-27,300.12,301.35,298.54,298.95,71051145
2019-08-28,298.02,299.46,295.88,298.8,64613787
2019-08-29,301.08,301.17,299.75,300.61,96129738
2019-08-30,302.94,303.7,301.75,302.49,68410569
2019-09-02,302.3,303.07,301.83,301.92,44560092
2019-09-03,305.6,305.93,302.86,305.1,92909091
2019-09-04,307.86,309.13,307.4,307.9,78836224
2019-09-05,308.5,309.29,307.95,308.75,118448998
2019-09-06,314.81,315.95,312.97,314.4,55780639
2019-09-09,308.25,309.57,306.87,308.32,63472475
2019-09-10,305.54,306.81,304.36,306.36,69289266
2019-09-11,304.15,305.97,303.91,304.91,70750564
2019-09-12,300.97,302.14,299.47,301.58,73859984
2019-09-13,298.44,299.09,297.54,297.91,99131565
2019-09-16,299.78,300.47,299.71,300.28,77258991
2019-09-17,297.22,298.43,296.16,296.89,55896737
2019-09-18,296.25,298.77,295.23,298.39,124151527
2019-09-19,299.61,300.07,298.93,299.86,58921025
2019-09-20,304.31,304.76,302.79,303.12,64580252
2019-09-23,309.35,310.62,306.95,308.79,94979377
2019-09-24,315.21,317.14,313.71,316.44,70710853
2019-09-25,312.73,313.4,311.94,312.66,95939995
2019-09-26,315.82,316.75,315.32,315.89,84263022
2019-09-27,315.66,315.96,314.23,315.93,71372534
2019-09-30,318.14,318.98,315.16,318.37,107887865
2019-10-01,317.3,318.11,317.24,317.27,98836328
2019-10-02,320.6,322.37,318.25,319.45,81446807
2019-10-03,318.99,320.02,317.83,319.59,159959995
2019-10-04,320.63,320.97,319.7,320.83,67465371
2019-10-07,323.09,324.15,321.82,323.35,72198077
2019-10-08,325.57,326.03,323.77,324.6,106513251
2019-10-09,324.93,325.03,322.84,324.42,52245393
2019-10-10,327.43,329.09,326.46,326.91,47797172
2019-10-11,331.48,332.43,331.01,332.11,80854227
2019-10-14,334.51,336.66,331.95,335.04,78496536
2019-10-15,337.11,337.7,335.45,336.45,108129351
2019-10-16,337.05,339.17,334.83,337.89,35241920
2019-10-17,340.22,341.51,339.09,339.12,73176966
2019-10-18,336.93,337.19,335.12,337.06,66026563
2019-10-21,335.22,335.36,333.61,334.85,55421027
2019-10-22,338.35,339.73,337.58,338.49,59917064
2019-10-23,334.65,336.6,332.92,334.67,78523577
2019-10-24,332.67,333.6,331.65,332.32,109903158
2019-10-25,330.35,332.52,328.64,329.97,96150951
2019-10-28,331.26,332.5,328.51,331.09,95980819
2019-10-29,335.41,336.27,334.34,335.05,70579913
2019-10-30,332.18,332.52,332.18,332.48,85393047
2019-10-31,339.59,340.22,338.13,338.77,56125911
2019-11-01,337.57,339.65,337.28,337.89,99848178
2019-11-04,339.25,339.28,337.83,339.08,84951674
2019-11-05,342.21,343.06,340.85,341.29,162185843
2019-11-06,343.81,344.44,343.67,344.14,92884604
2019-11-07,346.64,347.28,345.05,345.26,71287858
2019-11-08,344.54,346.47,342.76,343.74,33602973
2019-11-11,340.16,341.47,339.35,340.45,69919046
2019-11-12,348.23,349.4,348.1,348.63,87422193
2019-11-13,351.41,352.55,350.64,350.83,64958474
2019-11-14,337.32,340.51,337.13,337.97,50669533
2019-11-15,344.86,345.63,343.72,344.07,93766834
2019-11-18,342.94,345.31,342.89,343.97,57261296
2019-11-19,340.18,341.45,339.37,340.71,54682399
2019-11-20,336.94,337.96,335.22,336.65,75867343
2019-11-21,342.16,344.56,340.87,343.26,106194509
2019-11-22,347.53,348.36,346.99,347.61,97477417
2019-11-25,343.62,345.54,341.94,342.88,63718532
2019-11-26,339.81,342.84,337.69,338.82,67538309
2019-11-27,340.41,341.2,340.09,340.72,40993836
2019-11-28,338.17,338.65,336.58,338.58,61515479
2019-11-29,340.77,342.12,339.17,341.52,65318323
2019-12-02,338.58,339.3,337.3,339.17,131677587
2019-12-03,335.95,336.29,333.43,335.45,80667505
2019-12-04,327.75,328.66,326.89,327.93,94680941
2019-12-05,327.6,328.3,326.72,327.0,81362866
2019-12-06,322.43,324.16,322.13,322.4,86050055
2019-12-09,322.45,322.97,322.26,322.91,45144196
2019-12-10,323.12,323.57,322.25,322.59,79285996
2019-12-11,326.46,328.44,325.02,326.89,78901962
2019-12-12,325.31,325.78,323.32,324.54,37034037
2019-12-13,313.15,315.35,312.87,313.19,56381772
2019-12-16,309.94,311.05,309.46,310.09,42127144
2019-12-17,306.61,306.79,305.5,305.94,71738671
2019-12-18,303.39,305.28,301.47,304.77,44327951
2019-12-19,305.99,307.55,305.14,306.08,83528571
2019-12-20,304.31,304.84,303.63,303.86,93322810
2019-12-23,305.44,306.14,303.35,305.89,48107705
2019-12-24,307.03,307.76,307.01,307.64,83099217
2019-12-25,304.21,306.39,303.5,305.88,71050590
