timestamp,open,high,low,close,volume,quote_volume,trade_count,taker_buy_vol,taker_buy_quote_vol
1672632000000,16654.7,16665.0,16621.8,16631.8,8205.467,136543632.6824,42048,3633.568,60465817.3108
1672635600000,16631.8,16653.8,16612.8,16640.0,6882.642,114468548.0027,31804,3570.267,59380224.4154
1672639200000,16640.1,16654.8,16627.8,16632.4,4079.99,67889389.1128,22546,1955.519,32538256.9062
1672642800000,16632.5,16767.8,16630.8,16712.5,34167.373,571218045.36234,137037,18320.301,306284725.87484
1672646400000,16712.6,16764.0,16701.0,16724.5,15067.451,252120809.8847,67239,7632.229,127714919.3277
1672650000000,16724.6,16735.9,16705.1,16710.0,7428.434,124193608.1889,39345,3421.799,57208632.9825
1672653600000,16710.0,16759.8,16703.2,16720.2,8279.414,138498926.657,40714,4351.107,72791366.6106
1672657200000,16720.1,16734.0,16696.0,16728.5,6775.332,113250826.9707,35585,3224.768,53908574.3379
1672660800000,16728.4,16736.1,16713.0,16713.2,4678.572,78248923.2632,30892,2250.57,37641378.7772
1672664400000,16713.2,16716.5,16674.3,16687.8,10046.081,167731505.2027,50166,4387.067,73250163.9799
1672668000000,16687.7,16702.5,16665.0,16694.8,8935.589,149107842.7157,40176,4877.748,81398183.4294
1672671600000,16694.7,16744.8,16688.4,16729.2,12200.994,203976877.2131,56813,6741.422,112700663.1004
1672675200000,16729.2,16732.9,16704.0,16704.1,6548.028,109495870.2904,30690,2533.872,42370692.8629
1672678800000,16704.1,16716.5,16702.6,16710.1,4115.314,68756317.93,21280,1945.752,32509575.4269
1672682400000,16710.0,16725.8,16703.9,16718.3,3188.873,53293242.1732,19523,1846.652,30862647.4495
1672686000000,16718.3,16732.1,16711.1,16730.5,2697.782,45109236.6566,17084,1520.321,25421632.6812
1672689600000,16730.5,16732.0,16702.7,16722.8,3836.094,64133889.6068,20797,1855.721,31023657.661
1672693200000,16722.7,16799.0,16715.0,16751.9,9106.205,152574036.1134,40570,5750.746,96361074.8372
1672696800000,16751.9,16755.7,16685.1,16694.6,10723.212,179269255.7086,55876,4623.017,77282965.747
1672700400000,16694.6,16717.4,16650.0,16666.0,11556.583,192850515.1083,54506,4730.595,78957950.6616
1672704000000,16665.9,16699.7,16639.5,16689.1,8954.36,149294774.8259,42606,4720.465,78712328.97
1672707600000,16689.0,16689.1,16645.5,16670.5,6321.721,105337309.9633,33781,2886.846,48101025.0376
1672711200000,16670.4,16680.0,16665.2,16666.5,2974.963,49603015.2198,18037,1498.826,24991064.9957
1672714800000,16666.5,16694.0,16661.5,16684.5,3801.419,63403651.4116,20382,2180.64,36371097.845
1672718400000,16684.4,16691.2,16675.2,16678.0,2331.004,38888347.7257,15680,1038.926,17333069.3787
1672722000000,16677.9,16721.9,16677.7,16720.0,5682.914,94910769.0811,31130,3259.213,54433208.6919
1672725600000,16720.0,16774.0,16717.7,16719.8,14948.156,250239726.0413,62902,7835.124,131169561.641
1672729200000,16719.8,16726.4,16700.6,16723.1,6435.281,107564452.5726,30882,3113.97,52049777.6707
1672732800000,16723.1,16728.9,16691.7,16710.0,6822.343,113987676.313,35140,2772.98,46330165.7302
1672736400000,16710.1,16750.5,16710.0,16732.9,6532.91,109311376.1019,32718,3569.06,59718058.5334
1672740000000,16732.9,16740.9,16716.0,16718.3,4774.934,79882695.9847,24705,2353.549,39374468.5348
1672743600000,16718.2,16729.8,16703.0,16714.2,3878.215,64836587.0921,22540,1886.745,31542594.1702
1672747200000,16714.2,16721.2,16695.7,16703.7,6066.134,101358402.0874,30552,2617.247,43734645.7833
1672750800000,16703.8,16732.2,16703.7,16718.1,5633.08,94175339.3335,31127,2789.927,46643277.0217
1672754400000,16718.2,16764.9,16633.0,16653.1,33040.987,551987876.2866,127486,15374.287,256948646.4829
1672758000000,16653.1,16674.9,16610.0,16670.8,29071.069,483862203.3724,119901,14193.113,236252201.4459
1672761600000,16670.9,16680.1,16606.0,16617.3,14840.489,246975825.5464,69448,7253.841,120722956.1995
1672765200000,16617.3,16637.0,16600.3,16626.0,9304.479,154632825.9705,46488,4614.001,76683064.1101
1672768800000,16626.1,16645.8,16621.2,16637.7,5468.815,90971698.4613,29859,2915.967,48506856.691
1672772400000,16637.6,16652.0,16615.1,16637.7,5505.693,91574306.283,30699,2983.637,49628269.4923
1672776000000,16637.6,16665.8,16636.0,16656.1,6661.503,110930494.2326,34302,3442.54,57326069.365
1672779600000,16656.0,16665.7,16652.4,16658.8,3880.582,64648543.8479,20777,1809.245,30140991.4098
1672783200000,16658.8,16673.0,16642.9,16670.1,4068.634,67764191.9832,24066,1949.911,32479064.2966
1672786800000,16670.2,16688.2,16660.2,16667.2,6070.52,101226619.7766,31605,3190.258,53200554.8932
1672790400000,16667.3,16668.4,16645.7,16655.6,4299.783,71632931.5337,24459,1989.55,33144093.9357
1672794000000,16655.6,16730.0,16652.3,16696.1,14283.553,238573399.2723,67570,7817.667,130570555.3563
1672797600000,16696.1,16749.8,16695.5,16729.0,10777.263,180263848.2345,52129,6005.731,100454501.8681
1672801200000,16729.1,16870.0,16729.0,16855.9,40719.495,684601580.6861,162742,22463.658,377682718.7828
1672804800000,16855.9,16904.4,16841.0,16852.4,20900.843,352553580.5223,94418,9611.295,162142676.8469
1672808400000,16852.5,16856.5,16832.3,16848.3,7856.39,132319429.502,39749,3753.247,63212924.6359
1672812000000,16848.3,16872.9,16842.2,16872.9,6521.234,109911193.9495,35791,3383.398,57027897.1039
1672815600000,16872.8,16885.4,16841.1,16862.5,9605.247,161938450.2652,47207,4477.001,75481167.7664
1672819200000,16862.5,16913.6,16826.7,16857.1,18658.974,314663687.3972,81848,10080.351,170023834.7582
1672822800000,16857.1,16860.4,16824.5,16838.9,6614.273,111422782.5021,36026,3171.783,53432239.3328
1672826400000,16838.9,16840.9,16826.1,16838.0,4847.863,81608332.7299,28367,2276.908,38330039.7279
1672830000000,16837.9,16847.4,16826.2,16826.8,4561.085,76804037.7673,27030,2087.029,35144946.6957
1672833600000,16826.7,16838.7,16800.1,16808.0,10884.695,183072436.173,49883,5390.094,90661599.8661
1672837200000,16808.0,16829.8,16804.3,16820.1,5583.459,93905522.4757,29839,2874.403,48342329.0798
1672840800000,16820.2,16852.1,16789.0,16821.0,15888.621,267207662.5609,79532,8267.843,139058512.8515
1672844400000,16820.9,16850.4,16759.3,16846.5,28117.369,472450669.6557,125543,14079.782,236601582.8921
1672848000000,16846.5,16890.8,16824.3,16850.7,18406.97,310315960.8109,83936,9406.534,158587743.3011
1672851600000,16850.8,16945.6,16841.8,16885.4,20882.503,352866979.3451,93654,11419.591,192977325.9465
1672855200000,16885.4,16980.0,16864.0,16942.0,23539.176,398557259.03093,109565,12275.41,207850418.90343
1672858800000,16941.9,16984.6,16777.7,16835.9,46623.188,786218899.3895,190231,21846.176,368374307.1059
1672862400000,16835.9,16844.2,16766.0,16801.2,14545.323,244456776.9945,67250,6891.909,115851030.7274
1672866000000,16801.1,16820.4,16789.1,16819.4,5258.686,88384808.9543,30161,2831.815,47595539.2893
1672869600000,16819.3,16837.2,16808.5,16818.7,3870.981,65117551.7263,24206,2015.495,33906924.0183
1672873200000,16818.7,16860.9,16807.3,16842.1,6500.864,109479020.3103,37175,3336.455,56188560.3235
1672876800000,16842.2,16869.0,16817.4,16819.9,8299.923,139832119.1817,39932,3770.869,63538127.7888
1672880400000,16819.8,16842.5,16800.0,16825.0,5989.228,100741746.4031,33424,2768.646,46577777.2286
1672884000000,16825.0,16836.6,16816.9,16827.9,2381.822,40076079.1499,19303,1315.661,22137241.6892
1672887600000,16827.9,16828.3,16810.3,16819.0,2848.03,47900695.4963,20769,1287.542,21655741.3083
1672891200000,16819.0,16834.7,16815.0,16829.1,2549.775,42900784.775,17914,1503.51,25297735.5634
1672894800000,16829.0,16840.7,16829.0,16836.1,2410.192,40575915.9306,17443,1174.777,19777614.3558
1672898400000,16836.2,16836.2,16804.4,16810.5,4590.842,77201945.0988,26094,2264.221,38074192.4679
1672902000000,16810.4,16816.7,16782.4,16816.1,6986.003,117371448.8905,35855,3305.594,55538548.2815
1672905600000,16816.1,16822.0,16786.5,16799.9,4779.411,80319901.8543,30227,2303.345,38709435.6685
1672909200000,16799.9,16806.0,16775.1,16800.6,7577.37,127225812.4336,40867,3746.225,62903281.4393
1672912800000,16800.7,16829.0,16798.2,16816.4,6192.154,104126476.3074,32904,3295.127,55410001.9968
1672916400000,16816.4,16830.0,16807.9,16827.0,4609.052,77524297.8555,26837,2503.57,42111862.5226
1672920000000,16827.0,16827.0,16807.9,16813.6,4285.55,72070662.0873,25429,1853.707,31174716.3781
1672923600000,16813.6,16821.1,16770.1,16771.1,14522.537,243872586.9374,65982,6730.286,113022634.0289
1672927200000,16771.0,16829.0,16740.4,16822.6,26660.991,447516167.1308,107136,13963.62,234434163.7677
1672930800000,16822.6,16872.8,16817.0,16836.6,23417.468,394518089.3059,100816,12278.989,206870694.6357
1672934400000,16836.7,16856.8,16816.0,16833.0,8698.276,146413721.4157,41633,4025.056,67753530.1061
1672938000000,16833.0,16839.8,16806.7,16806.8,5674.044,95435469.435,30258,2735.204,46006037.8142
1672941600000,16806.8,16840.0,16794.0,16837.0,7502.341,126192967.7614,38955,3895.466,65527340.9089
1672945200000,16837.0,16867.8,16821.0,16856.4,7314.816,123217321.8292,36508,4019.694,67712582.6344
1672948800000,16856.3,16863.4,16839.4,16852.8,5329.164,89807121.892,28823,2497.639,42091795.8279
1672952400000,16852.8,16857.8,16827.6,16840.0,5015.939,84473094.5075,27449,2409.951,40586468.3154
1672956000000,16840.0,16848.6,16825.3,16829.9,2954.103,49743070.5572,18317,1310.019,22059137.8843
1672959600000,16829.9,16838.4,16810.0,16823.8,5780.316,97244795.5162,29940,2872.721,48328897.7715
1672963200000,16823.8,16865.0,16818.9,16852.1,7028.24,118375823.7686,30930,3808.689,64144204.7297
1672966800000,16852.1,16854.7,16812.3,16818.1,4807.908,80942090.3292,24634,1907.766,32115480.1061
1672970400000,16818.1,16831.2,16795.6,16828.8,6370.672,107112013.0515,32328,3083.133,51839664.2141
1672974000000,16828.8,16834.2,16820.0,16825.1,2861.271,48149334.7675,18353,1482.257,24944062.7805
1672977600000,16825.0,16828.0,16796.3,16814.3,6217.468,104515443.7155,29810,2666.953,44830539.0583
1672981200000,16814.4,16814.4,16778.3,16801.4,6139.426,103122272.2634,29148,2407.24,40435893.3515
1672984800000,16801.3,16807.3,16773.0,16779.1,5909.454,99216761.0102,31371,2820.494,47357111.6847
1672988400000,16779.2,16796.5,16773.4,16785.6,5591.799,93850246.4901,27193,3083.232,51747449.1598
1672992000000,16785.6,16805.3,16785.6,16792.8,4301.9,72255553.0251,21791,2432.519,40855003.3267
1672995600000,16792.7,16792.8,16755.0,16781.2,10013.057,167944513.1327,46456,4686.134,78598161.9614
1672999200000,16781.3,16796.8,16755.3,16760.2,6194.064,103924582.5658,29134,2817.526,47278284.5903
1673002800000,16760.2,16764.1,16685.2,16731.4,23022.788,385196325.37674,97482,10194.444,170591154.9001
1673006400000,16731.5,16742.6,16712.0,16724.4,9061.594,151577581.046,44586,4741.442,79314177.8253
1673010000000,16724.3,16812.6,16664.8,16766.9,49100.158,822265879.0939,188647,25406.842,425547759.8799
1673013600000,16766.9,16784.0,16715.0,16742.9,19659.166,329257133.4492,76476,9718.541,162778846.2369
1673017200000,16743.0,16843.0,16743.0,16834.2,24472.004,411068343.5214,99618,13567.449,227901256.4795
1673020800000,16834.1,16846.3,16801.6,16820.6,11461.978,192793446.6579,51225,5596.272,94130261.568
1673024400000,16820.5,16836.8,16805.0,16814.9,5380.131,90478370.4059,28198,2579.609,43382676.9023
1673028000000,16815.0,16858.6,16814.9,16841.5,11125.211,187368694.3529,47184,6142.547,103450828.2977
1673031600000,16841.6,16960.0,16837.7,16932.6,30019.766,507583965.7612,117409,16840.433,284722521.8059
1673035200000,16932.7,17030.0,16881.0,16888.7,41959.935,711695695.60693,169885,21055.643,357207628.78353
1673038800000,16888.6,16943.4,16881.8,16922.9,11252.297,190316069.4864,51035,5835.536,98692665.7919
1673042400000,16923.0,16958.9,16922.9,16948.8,6267.036,106171038.7529,35797,2906.568,49241794.4212
1673046000000,16948.8,16974.4,16935.0,16943.8,8756.306,148473857.6384,41938,4528.318,76785352.8022
1673049600000,16943.9,16970.0,16924.8,16970.0,6405.583,108536029.6418,31975,3224.396,54636718.3462
1673053200000,16969.9,16973.6,16935.2,16941.1,4401.729,74627611.836,24919,1938.764,32869397.4965
1673056800000,16941.1,16947.4,16927.9,16935.0,3939.415,66726612.0212,22215,1761.639,29838946.0909
1673060400000,16934.9,16948.1,16929.5,16944.4,3297.321,55858235.2462,20996,1683.836,28524845.4493
1673064000000,16944.3,16945.0,16928.0,16930.0,2526.168,42783833.1751,16299,1092.561,18503526.0986
1673067600000,16930.0,16933.2,16925.2,16926.9,2107.052,35670950.1956,13676,1037.154,17558232.7096
1673071200000,16926.8,16930.0,16915.8,16925.1,3410.9,57720155.3967,18803,1724.417,29180398.2497
1673074800000,16925.1,16940.9,16925.1,16939.8,2512.011,42542163.7479,15851,1511.483,25596404.6248
1673078400000,16939.8,16946.4,16920.6,16922.2,4131.389,69955857.7565,21062,1962.546,33233520.9019
1673082000000,16922.1,16927.1,16915.3,16924.1,3136.234,53068924.169,17002,1705.17,28854100.4835
1673085600000,16924.0,16924.1,16905.6,16917.1,2823.815,47763873.337,19129,1294.206,21890478.693
1673089200000,16917.2,16920.0,16903.0,16912.3,3366.819,56940462.928,19944,1800.64,30453757.7538
1673092800000,16912.3,16915.1,16902.0,16912.6,3263.207,55178581.5346,19475,1808.821,30586310.5719
1673096400000,16912.5,16931.7,16906.5,16911.9,4573.774,77388087.8972,25134,2418.258,40917515.0173
1673100000000,16911.9,16943.2,16900.1,16931.7,5990.949,101369759.5285,31333,3408.985,57688091.4774
1673103600000,16931.8,16944.0,16928.9,16934.5,2901.621,49137890.3264,18020,1643.126,27825939.4878
1673107200000,16934.5,16934.5,16910.4,16916.4,3508.278,59362091.6772,20989,1636.651,27691665.2125
1673110800000,16916.4,16929.8,16914.1,16923.2,2068.515,35001414.3514,12962,1155.268,19547886.3519
1673114400000,16923.2,16933.3,16923.2,16932.2,1931.878,32704781.8691,12536,1062.99,17995559.6405
1673118000000,16932.1,16939.6,16929.6,16937.3,1851.553,31354001.1965,14205,1008.551,17078743.2897
1673121600000,16937.3,16945.8,16930.1,16939.3,3573.604,60526242.1489,19347,1626.222,27543959.9903
1673125200000,16939.3,16942.0,16929.1,16931.5,2621.893,44401532.2606,14382,1136.685,19249146.3314
1673128800000,16931.5,16932.4,16922.9,16930.4,1846.527,31260684.9454,12530,822.934,13931805.8686
1673132400000,16930.4,16940.4,16925.6,16936.5,1782.87,30192903.9839,11858,885.812,15001068.689
1673136000000,16936.5,16949.3,16905.0,16919.4,6829.26,115582606.6916,32754,3490.24,59069140.3014
1673139600000,16919.3,16930.0,16908.6,16924.8,3755.241,63542405.5147,20364,2085.092,35282970.6799
1673143200000,16924.9,16927.4,16912.3,16925.4,1786.53,30229938.9193,12042,782.039,13233484.5495
1673146800000,16925.5,16939.5,16923.2,16939.0,2696.45,45651996.2032,16132,1605.459,27181410.9179
1673150400000,16938.9,16939.4,16930.0,16930.8,1584.257,26828634.103,10615,694.626,11762656.5041
1673154000000,16930.8,16937.2,16929.3,16937.2,1450.567,24564122.721,10741,994.18,16835352.7031
1673157600000,16937.2,16945.9,16927.5,16945.8,2074.113,35128160.6842,14609,1115.767,18898699.3225
1673161200000,16945.8,16947.5,16938.1,16945.5,2888.958,48949773.7014,17184,1418.608,24036408.2381
1673164800000,16945.5,16949.9,16933.0,16938.8,2905.593,49227142.3971,18450,1132.495,19187568.2607
1673168400000,16938.8,16960.0,16918.4,16927.4,7503.543,127105251.5333,37342,3749.891,63522919.0862
1673172000000,16927.4,16931.6,16927.2,16930.8,1912.733,32380931.576,11817,895.536,15160727.8146
1673175600000,16930.8,16933.2,16917.8,16918.6,3208.082,54306747.7667,16272,1288.915,21819960.3309
1673179200000,16918.5,16922.5,16915.3,16915.3,3784.313,64026055.2417,18280,1824.704,30872110.8709
1673182800000,16915.4,16929.5,16912.7,16924.1,2907.513,49199095.3812,17087,1688.085,28564012.5116
1673186400000,16924.1,16948.0,16924.0,16945.6,4701.892,79634873.6911,24959,2962.484,50173146.6772
1673190000000,16945.7,17015.6,16931.7,16991.0,15661.036,265821434.5239,71789,9108.715,154614409.9531
1673193600000,16990.9,17015.1,16910.2,16930.1,20311.479,344290896.4045,92574,9005.785,152667962.47
1673197200000,16930.1,16944.2,16912.2,16919.9,5318.739,90028880.8318,28768,2258.704,38235757.8661
1673200800000,16920.0,16927.7,16912.0,16922.1,3192.365,54015109.3235,19424,1549.48,26217967.895
1673204400000,16922.1,16932.6,16915.7,16920.3,2361.461,39963781.4105,15225,1191.097,20157492.8631
1673208000000,16920.3,16974.6,16916.5,16959.4,10144.525,171936898.8587,50117,5420.454,91869287.3211
1673211600000,16959.5,16983.0,16940.0,16949.2,5695.692,96603679.8131,30084,2801.422,47519100.0658
1673215200000,16949.2,16969.8,16946.1,16956.8,3861.252,65479184.834,20933,2205.669,37404154.2121
1673218800000,16956.8,17181.1,16956.8,17124.7,41181.724,702705026.8709,168023,24127.697,411766365.4919
1673222400000,17124.6,17192.3,17098.2,17178.9,31702.774,543365480.854,131376,15555.108,266644504.4978
1673226000000,17178.9,17238.6,17138.6,17167.0,18720.147,321541689.14448,90413,9871.401,169588415.86768
1673229600000,17167.0,17245.1,17154.3,17182.9,26220.759,451140220.1224,111813,13281.085,228527361.5164
1673233200000,17182.9,17207.0,17171.9,17188.1,8552.086,146980519.1619,41440,4236.823,72818051.2889
1673236800000,17188.1,17239.8,17186.0,17216.1,12566.213,216325806.1931,56928,6300.347,108456531.9062
1673240400000,17216.1,17248.0,17193.3,17195.0,9693.771,166914419.4355,46015,4541.117,78197403.3406
1673244000000,17195.0,17205.7,17171.7,17180.9,7630.862,131191704.3916,39361,3686.588,63381766.6372
1673247600000,17180.9,17204.5,17178.3,17189.7,5972.366,102664222.5591,30323,3254.935,55952703.7626
1673251200000,17189.8,17230.0,17180.0,17182.7,8896.254,153006732.8582,44030,4605.748,79220733.3892
1673254800000,17182.7,17268.0,17181.1,17230.1,19360.962,333630531.3159,77257,10596.838,182609903.2385
1673258400000,17230.0,17277.7,17227.5,17255.4,14131.052,243812851.6728,66782,6976.809,120382088.8629
1673262000000,17255.4,17270.6,17230.3,17232.2,8365.844,144329072.6085,41145,3685.549,63585605.641
1673265600000,17232.2,17246.6,17223.0,17242.6,7630.195,131516218.3508,35668,3824.984,65929593.2426
1673269200000,17242.6,17289.0,17181.9,17218.6,19686.683,339364530.1269,84130,9978.492,172047674.8327
1673272800000,17218.5,17265.9,17200.1,17255.2,16101.262,277490051.3604,74818,8896.479,153331316.316
1673276400000,17255.3,17325.0,17220.1,17260.4,36956.508,638568972.3867,142028,19372.521,334764851.5513
1673280000000,17260.4,17345.7,17259.6,17318.4,26375.457,456465217.8409,115221,13461.127,232965612.7899
1673283600000,17318.5,17365.0,17308.1,17348.9,18454.227,319927745.0473,88408,9180.826,159171781.3709
1673287200000,17348.9,17387.8,17317.6,17341.3,21930.866,380627842.6871,97226,11007.123,191040644.1205
1673290800000,17341.3,17341.3,17285.7,17285.7,10702.689,185328954.0453,53434,4579.374,79298316.5219
1673294400000,17285.6,17302.3,17171.8,17212.9,30981.954,533825321.7044,129892,14854.347,255943044.9027
1673298000000,17212.8,17238.0,17157.0,17172.5,18826.317,323697405.1948,74387,8674.296,149146326.0429
1673301600000,17172.5,17215.1,17159.9,17198.0,7755.894,133331432.6351,37709,4109.172,70643948.8604
1673305200000,17197.9,17198.0,17118.3,17169.7,13062.667,224129663.2842,57827,5832.057,100081192.0994
1673308800000,17169.6,17212.6,17169.5,17211.0,6956.688,119596738.2943,38973,4120.812,70842268.2274
1673312400000,17211.0,17227.7,17181.9,17187.2,6903.167,118750898.8806,35877,3394.4,58396439.2486
1673316000000,17187.1,17207.4,17140.4,17177.0,10034.579,172310244.5396,46964,4774.176,81982701.8852
1673319600000,17177.0,17200.5,17168.0,17199.9,3590.519,61702907.1945,23645,2075.247,35664287.6029
1673323200000,17199.9,17215.6,17190.5,17215.5,4989.184,85818740.4947,24918,2820.916,48525001.3194
1673326800000,17215.6,17228.0,17203.3,17222.4,4454.395,76683758.9462,23275,2583.796,44481395.6403
1673330400000,17222.4,17225.5,17181.8,17196.8,5247.231,90257876.0032,27974,2128.425,36610450.9123
1673334000000,17196.9,17200.6,17184.4,17194.7,3563.696,61273634.8527,20196,1603.05,27563061.2996
1673337600000,17194.6,17263.4,17181.2,17250.9,15679.71,270226358.0009,65681,9361.358,161339212.3233
1673341200000,17250.9,17269.9,17236.0,17240.1,7578.636,130746502.7374,38822,3493.107,60268388.3537
1673344800000,17240.1,17269.9,17227.0,17264.6,6176.028,106537913.836,30985,3232.975,55774092.5734
1673348400000,17264.6,17278.0,17242.9,17244.4,7609.6,131325636.2211,34822,3353.31,57875927.0818
1673352000000,17244.3,17247.5,17212.0,17216.1,8347.089,143806963.9495,40682,3753.668,64670369.4913
1673355600000,17216.2,17248.5,17204.4,17238.7,9912.592,170739368.9093,44452,5304.696,91375557.9651
1673359200000,17238.7,17325.4,17209.5,17279.4,36759.513,634658997.5226,150561,18904.939,326451807.1343
1673362800000,17279.4,17368.7,17263.3,17317.5,37784.812,654202493.1168,156397,19150.128,331590893.1198
1673366400000,17317.6,17332.9,17273.3,17294.1,14757.19,255386522.0791,72144,7028.073,121630518.0394
1673370000000,17294.2,17331.8,17280.0,17318.5,6951.798,120327924.3593,37546,3625.909,62761153.6664
1673373600000,17318.6,17438.0,17317.3,17427.7,33892.659,589393436.7605,136840,19280.302,335257540.6045
1673377200000,17427.6,17448.0,17390.4,17424.1,17963.296,312944784.3711,82734,9031.385,157349783.3365
1673380800000,17424.1,17485.4,17398.3,17466.7,22713.61,396367518.8919,99336,11902.888,207719228.8962
1673384400000,17466.6,17483.8,17440.0,17453.6,8705.394,151965553.8426,45357,4090.447,71404858.1872
1673388000000,17453.5,17453.6,17411.7,17419.9,9363.072,163198650.2171,45948,3932.348,68539636.367
1673391600000,17419.8,17434.0,17393.3,17428.8,7385.913,128645497.9012,37971,3633.349,63286122.5496
1673395200000,17428.8,17487.5,17420.3,17456.7,10932.71,190807157.0369,51303,6010.433,104894057.9875
1673398800000,17456.7,17500.0,17427.6,17450.1,11184.797,195332184.7664,57863,6021.72,105173509.307
1673402400000,17450.2,17452.0,17375.0,17380.0,10947.654,190611892.8089,47672,4394.353,76518346.1465
1673406000000,17380.0,17416.2,17360.0,17407.7,9326.157,162205513.4256,43597,4979.43,86610126.064
1673409600000,17407.7,17415.4,17383.7,17401.2,5213.004,90712402.2109,29807,2663.664,46351738.3572
1673413200000,17401.3,17427.9,17391.0,17398.7,6185.899,107693819.374,32150,3154.243,54915870.4661
1673416800000,17398.7,17433.3,17380.0,17427.1,8112.456,141218768.4248,36889,4443.172,77346866.2898
1673420400000,17427.1,17456.0,17422.3,17437.1,6399.375,111577070.7667,35290,3284.206,57263753.5849
1673424000000,17437.1,17441.0,17399.5,17440.3,7315.346,127436456.5695,34046,3408.501,59378934.5598
1673427600000,17440.4,17464.0,17431.0,17437.0,7792.821,135960760.2724,41865,4025.81,70241574.8994
1673431200000,17436.9,17450.0,17426.9,17431.7,4562.841,79570718.9191,26160,2146.733,37437756.7544
1673434800000,17431.6,17446.3,17420.0,17428.7,5126.86,89357250.4777,28307,2396.276,41765954.6026
1673438400000,17428.6,17428.7,17391.3,17408.7,8862.767,154289340.3396,42731,4024.459,70059372.0397
1673442000000,17408.6,17426.0,17375.3,17404.8,11115.628,193402628.6957,52677,5117.332,89041138.2965
1673445600000,17404.7,17427.9,17367.2,17406.0,15603.522,271410601.2966,75198,8260.143,143680913.2721
1673449200000,17406.0,17429.7,17306.4,17325.3,26930.179,467339057.7908,106854,12332.987,214034024.5187
1673452800000,17325.2,17359.0,17320.3,17339.9,12567.44,217941569.9394,57687,6497.947,112681215.1046
1673456400000,17339.9,17384.7,17335.1,17373.3,8944.476,155362943.7322,40892,4873.31,84647440.8936
1673460000000,17373.4,17550.9,17373.3,17476.5,46693.798,816086636.30204,190191,25361.608,443214488.36294
1673463600000,17476.4,17545.6,17460.0,17540.6,18016.898,315549336.4343,96123,9187.438,160916170.0546
1673467200000,17540.7,17574.0,17501.4,17542.5,17265.08,302734767.7735,81372,8536.895,149711875.9479
1673470800000,17542.4,17561.3,17522.0,17547.5,8545.43,149907123.4843,45815,3906.895,68537390.519
1673474400000,17547.5,17589.0,17503.8,17548.0,19981.799,350666035.6687,93368,10144.307,178047936.1499
